"","ID","tau","lrc","res","sal","mem","zet","dlrc","lp","ll","Persec"
"64","5ab4e55cf69e940001d8d3bf",3.18960320045818,0.815835892024643,0.843936544078645,NA,NA,NA,NA,-40.505830029392,-37.3331798711122,7
"65","5ab5509cf69e940001d8d954",6.77085906712218,0.718318184150863,0.703442522259395,NA,NA,NA,NA,-59.3436451948543,-54.7098533261072,11
"66","5ac3b825e734400001da2436",2.04149684363779,0.492789700534312,0.699501576691413,NA,NA,NA,NA,-29.8003662043755,-28.4920195872983,1
"67","5ad3bfc75b53cb0001f35839",4.12570064829194,0.48073262635274,0.898999586710583,NA,NA,NA,NA,-49.9858140573553,-47.576475775242,0
"68","5ad658e2a38d7b00013afe89",1.22468988010986,0.0093742871575269,0.250230428066933,NA,NA,NA,NA,-67.9726695673973,-66.0252287462949,0
"69","5adf629ddee8590001b05f7b",2.98558281306117,0.204611944372417,0.54622571656577,NA,NA,NA,NA,-54.4786441875546,-52.9741399164241,0
"70","5ae1a263066c510001d48146",0.243422082463241,0.0693354642113712,0.0335949299502425,NA,NA,NA,NA,-17.6954575671587,-16.776363331249,6
"71","5ae59bec7edeb000014a828c",0.931408635893709,0.561028702090388,0.638115045605676,NA,NA,NA,NA,-11.1309885627036,-10.1414881036786,2
"72","5ae9f13b9b283d00017ee04d",1.24131043341823,0.0076455987273465,0.851237525066864,NA,NA,NA,NA,-67.6388056352291,-65.5461266690573,6
"73","5af344dfdf9933000161f47a",1.63035787857359,0.0310111278127271,0.876454372760851,NA,NA,NA,NA,-62.86769768562,-61.2623753908046,0
"74","5afc2d1f2406810001d625c0",0.117180633589723,0.0417414844617481,0.931116541630724,NA,NA,NA,NA,-13.1274208299161,-12.0507259610117,1
"75","5b1d5e16503f020001e684aa",0.680578229269299,0.0285070226145617,0.718566315011901,NA,NA,NA,NA,-44.7554555547746,-43.5407149070383,11
"76","5b1ed2783522660001b464eb",0.969397096751016,0.0263643737028743,0.978318893664669,NA,NA,NA,NA,-60.0085856557734,-58.4324037540974,0
"77","5b1fe253b803da0001dfbc8d",1.56995966395389,0.426407714524915,0.629221034414619,NA,NA,NA,NA,-17.7962772221209,-16.8175057030215,6
"78","5b35bd1d532e3d00018e8b27",2.35646202245871,0.281984030345861,0.984951825818637,NA,NA,NA,NA,-33.8686266424345,-32.3924177506322,0
"79","5b491b4eac6f5a0001549493",3.31807971927787,0.479662960005517,0.945308499890485,NA,NA,NA,NA,-42.6891942417492,-40.6503421736856,13
"80","5b49d3a519f8e70001b7df02",4.20015798978797,0.802020100843197,0.722930576070939,NA,NA,NA,NA,-47.238519343514,-43.6773049804916,0
"81","5b5d4bfc4e945800017db533",4.61780351000992,0.591443908760869,0.915541537710314,NA,NA,NA,NA,-51.1893760745459,-48.2357704460651,2
"82","5b5dfd9c4e945800017dcd79",1.69321965356473,0.155698715238202,0.986269752684163,NA,NA,NA,NA,-34.5931798252599,-33.3530658912252,0
"83","5b630cec6abdd90001d98c3f",6.4397559295888,0.667314307851941,0.875463053596356,NA,NA,NA,NA,-63.7043764172047,-59.435970132581,6
"84","5b707d214415ce0001b1fd78",1.89517795854743,0.566132684800714,0.563275264460125,NA,NA,NA,NA,-26.9230632755159,-25.5311296423641,2
"85","5b72d8042aeef10001972da0",0.946236066483516,0.615858086816011,0.60280460023211,NA,NA,NA,NA,-12.1294295022578,-10.9846143887727,1
"86","5b8fe19ae3a406000131f1a6",1.26817565790809,0.307817074719236,0.0284576378431611,NA,NA,NA,NA,-27.5911581473964,-26.6428904308566,5
"87","5b97a1e083bd380001b92485",1.0424847872799,0.18298392644843,0.955197811990124,NA,NA,NA,NA,-19.9094840829756,-19.0817542838603,0
"88","5b9e1e607b196f000195b599",0.782359227735399,0.125221059834879,0.722192811776517,NA,NA,NA,NA,-15.4815794994269,-14.8151130267094,0
